Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,population_impacted,geometry
03/27/1967,08:58:24,38.474,116.608,Earthquake,29.7,,,6.1,MW,,,,,,,31697959,POINT (116.608 38.474)
03/27/1967,10:01:45,-16.438,168.214,Earthquake,15.0,,,6.4,MW,,,,,,,216752,POINT (168.214 -16.438)
03/30/1967,02:08:01,-11.114,115.227,Earthquake,15.0,,,6.2,MW,,,,,,,0,POINT (115.227 -11.114)
04/01/1967,05:54:21,45.718,151.83,Earthquake,35.0,,,6.1,MW,,,,,,,0,POINT (151.83 45.718)
04/01/1967,05:57:08,45.661,151.789,Earthquake,45.0,,,5.8,MW,,,,,,,0,POINT (151.789 45.661)
04/01/1967,12:23:35,45.617,151.703,Earthquake,29.8,,,6.1,MW,,,,,,,0,POINT (151.703 45.617)
04/03/1967,08:04:18,-6.024,151.499,Earthquake,22.5,,,5.9,MW,,,,,,,54954,POINT (151.499 -6.024)
04/05/1967,02:34:10,20.036,147.311,Earthquake,27.1,,,5.9,MW,,,,,,,0,POINT (147.311 20.036)
04/05/1967,02:47:54,19.992,147.227,Earthquake,25.0,,,5.7,MW,,,,,,,0,POINT (147.227 19.992)
04/06/1967,12:21:59,20.07,147.252,Earthquake,25.0,,,5.8,MW,,,,,,,0,POINT (147.252 20.07)
04/09/1967,00:05:10,-3.989,135.677,Earthquake,15.0,,,6.0,MW,,,,,,,88719,POINT (135.677 -3.989)
04/10/1967,04:59:56,-7.359,155.753,Earthquake,35.0,,,5.7,MW,,,,,,,15588,POINT (155.753 -7.359)
04/10/1967,15:02:44,-7.222,155.833,Earthquake,35.0,,,6.1,MW,,,,,,,15588,POINT (155.833 -7.222)
04/10/1967,16:47:50,-63.66,-167.459,Earthquake,10.0,,,6.1,MW,,,,,,,0,POINT (-167.459 -63.66)
04/12/1967,04:51:42,5.121,96.286,Earthquake,50.0,,,6.7,MW,,,,,,,194907,POINT (96.286 5.121)
04/12/1967,05:11:18,5.349,96.483,Earthquake,50.0,,,5.6,MW,,,,,,,194907,POINT (96.483 5.349)
04/13/1967,19:59:53,18.309,-100.125,Earthquake,85.0,,,5.8,MW,,,,,,,588784,POINT (-100.125 18.309)
04/20/1967,00:01:27,-5.605,129.639,Earthquake,175.0,,,5.7,MW,,,,,,,0,POINT (129.639 -5.605)
04/21/1967,08:14:24,-5.401,126.688,Earthquake,10.0,,,6.2,MW,,,,,,,0,POINT (126.688 -5.401)
04/23/1967,17:52:47,13.558,146.268,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (146.268 13.558)
04/29/1967,03:55:20,51.42,-178.261,Earthquake,31.6,,,5.7,MW,,,,,,,0,POINT (-178.261 51.42)
04/30/1967,16:59:00,-1.808,138.694,Earthquake,20.0,,,5.8,MW,,,,,,,14633,POINT (138.694 -1.808)
05/01/1967,07:09:03,39.528,21.267,Earthquake,25.0,,,6.2,MW,,,,,,,12223033,POINT (21.267 39.528)
05/04/1967,08:17:34,-55.604,-28.129,Earthquake,30.0,,,5.9,MW,,,,,,,0,POINT (-28.129 -55.604)
05/05/1967,15:00:08,-10.425,161.494,Earthquake,40.0,,,5.8,MW,,,,,,,0,POINT (161.494 -10.425)
05/09/1967,21:30:07,5.161,127.412,Earthquake,90.0,,,5.7,MW,,,,,,,0,POINT (127.412 5.161)
05/11/1967,14:51:01,39.365,73.787,Earthquake,15.0,,,5.6,MW,,,,,,,5100,POINT (73.787 39.365)
05/11/1967,15:05:23,-20.304,-68.821,Earthquake,109.4,,,6.1,MW,,,,,,,305552,POINT (-68.821 -20.304)
05/20/1967,13:02:07,-59.076,-65.47,Earthquake,10.0,,,5.7,MW,,,,,,,0,POINT (-65.47 -59.076)
05/21/1967,18:45:13,-0.897,101.313,Earthquake,179.3,,,6.7,MW,,,,,,,121094,POINT (101.313 -0.897)
05/23/1967,19:17:48,-56.191,-27.608,Earthquake,125.0,,,5.8,MW,,,,,,,0,POINT (-27.608 -56.191)
05/27/1967,17:23:00,51.851,176.105,Earthquake,30.7,,,5.8,MW,,,,,,,0,POINT (176.105 51.851)
05/27/1967,19:05:48,36.034,77.714,Earthquake,20.0,,,5.9,MW,,,,,,,0,POINT (77.714 36.034)
05/29/1967,04:45:44,12.115,143.729,Earthquake,20.0,,,5.8,MW,,,,,,,0,POINT (143.729 12.115)
06/01/1967,03:36:19,53.567,-165.718,Earthquake,50.0,,,5.8,MW,,,,,,,6080,POINT (-165.718 53.567)
06/01/1967,20:47:45,-6.794,154.934,Earthquake,15.0,,,5.6,MW,,,,,,,92966,POINT (154.934 -6.794)
06/03/1967,09:08:57,58.207,-151.453,Earthquake,27.8,,,5.6,MW,,,,,,,6538,POINT (-151.453 58.207)
06/10/1967,05:26:44,-41.394,-73.809,Earthquake,31.9,,,5.7,MW,,,,,,,438737,POINT (-73.809 -41.394)
06/12/1967,05:21:09,-44.881,35.508,Earthquake,10.0,,,5.8,MW,,,,,,,0,POINT (35.508 -44.881)
06/12/1967,23:22:46,47.649,154.23,Earthquake,40.0,,,6.0,MW,,,,,,,0,POINT (154.23 47.649)
06/14/1967,03:14:18,-15.052,-73.315,Earthquake,97.0,,,5.7,MW,,,,,,,14801,POINT (-73.315 -15.052)
06/14/1967,05:06:21,-15.406,-173.343,Earthquake,29.6,,,6.2,MW,,,,,,,759,POINT (-173.343 -15.406)
06/14/1967,08:13:01,47.449,154.503,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (154.503 47.449)
06/17/1967,05:00:15,-58.375,-26.956,Earthquake,163.4,,,6.0,MW,,,,,,,0,POINT (-26.956 -58.375)
06/19/1967,17:07:46,52.539,-166.912,Earthquake,27.1,,,6.1,MW,,,,,,,0,POINT (-166.912 52.539)
06/20/1967,07:38:49,52.638,-167.155,Earthquake,27.6,,,5.9,MW,,,,,,,0,POINT (-167.155 52.638)
06/21/1967,06:49:54,-2.336,-77.519,Earthquake,15.0,,,5.7,MW,,,,,,,22330,POINT (-77.519 -2.336)
06/21/1967,18:13:04,64.65,-147.798,Earthquake,10.0,,,5.7,MW,,,,,,,791007,POINT (-147.798 64.65)
06/21/1967,20:09:32,-25.076,-70.394,Earthquake,35.0,,,6.2,MW,,,,,,,11911,POINT (-70.394 -25.076)
06/23/1967,05:05:06,-5.859,130.325,Earthquake,90.0,,,5.8,MW,,,,,,,0,POINT (130.325 -5.859)
06/23/1967,21:30:12,-19.142,167.74,Earthquake,16.4,,,5.6,MW,,,,,,,0,POINT (167.74 -19.142)
06/24/1967,21:00:26,12.531,141.665,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (141.665 12.531)
06/25/1967,23:18:04,12.488,141.655,Earthquake,20.0,,,5.8,MW,,,,,,,0,POINT (141.655 12.488)
06/28/1967,00:14:37,-9.543,157.752,Earthquake,25.0,,,5.6,MW,,,,,,,0,POINT (157.752 -9.543)
06/28/1967,14:34:06,-47.085,165.844,Earthquake,30.0,,,5.7,MW,,,,,,,0,POINT (165.844 -47.085)
06/29/1967,16:36:20,-7.249,128.596,Earthquake,150.0,,,5.5,MW,,,,,,,0,POINT (128.596 -7.249)
07/01/1967,23:10:08,54.358,-158.087,Earthquake,27.5,,,6.5,MW,,,,,,,0,POINT (-158.087 54.358)
07/02/1967,07:03:53,8.823,93.637,Earthquake,15.0,,,6.1,MW,,,,,,,0,POINT (93.637 8.823)
07/04/1967,23:42:14,43.136,142.67,Earthquake,158.1,,,5.7,MW,,,,,,,1707907,POINT (142.67 43.136)
07/06/1967,13:42:26,52.557,-168.19,Earthquake,27.3,,,6.1,MW,,,,,,,0,POINT (-168.19 52.557)
07/07/1967,13:28:41,8.571,125.941,Earthquake,200.0,,,5.7,MW,,,,,,,4770524,POINT (125.941 8.571)
07/10/1967,19:18:11,4.894,126.855,Earthquake,75.0,,,5.7,MW,,,,,,,0,POINT (126.855 4.894)
07/12/1967,21:00:23,5.479,-82.732,Earthquake,20.0,,,6.1,MW,,,,,,,0,POINT (-82.732 5.479)
07/16/1967,13:34:33,-0.869,132.73,Earthquake,30.0,,,6.2,MW,,,,,,,7406,POINT (132.73 -0.869)
07/20/1967,15:36:24,7.557,134.69,Earthquake,20.0,,,6.4,MW,,,,,,,1997,POINT (134.69 7.557)
07/22/1967,03:58:01,-33.451,-178.828,Earthquake,20.0,,,6.1,MW,,,,,,,0,POINT (-178.828 -33.451)
07/22/1967,16:57:00,40.751,30.8,Earthquake,30.0,,,7.4,MW,,,,,,,6157950,POINT (30.8 40.751)
07/26/1967,18:53:02,39.568,40.445,Earthquake,20.0,,,6.2,MW,,,,,,,2134486,POINT (40.445 39.568)
07/29/1967,10:24:25,6.747,-73.032,Earthquake,161.2,,,6.8,MW,,,,,,,4536941,POINT (-73.032 6.747)
07/30/1967,00:00:04,10.559,-67.33,Earthquake,25.0,,,6.6,MW,,,,,,,9766143,POINT (-67.33 10.559)
07/30/1967,01:31:03,40.764,30.609,Earthquake,15.0,,,5.7,MW,,,,,,,6291564,POINT (30.609 40.764)
08/01/1967,01:13:42,-13.02,-76.731,Earthquake,50.0,,,5.7,MW,,,,,,,1981532,POINT (-76.731 -13.02)
08/09/1967,08:20:06,-6.484,130.544,Earthquake,105.0,,,5.9,MW,,,,,,,0,POINT (130.544 -6.484)
08/10/1967,11:21:23,45.342,150.317,Earthquake,35.0,,,5.6,MW,,,,,,,0,POINT (150.317 45.342)
08/12/1967,09:39:46,-24.719,-177.33,Earthquake,143.6,,,6.7,MW,,,,,,,0,POINT (-177.33 -24.719)
08/12/1967,12:30:58,-14.89,166.756,Earthquake,20.0,,,5.7,MW,,,,,,,13732,POINT (166.756 -14.89)
08/13/1967,20:06:52,35.388,135.43,Earthquake,364.3,,,6.3,MW,,,,,,,25258395,POINT (135.43 35.388)
08/13/1967,22:07:48,43.094,-0.731,Earthquake,10.0,,,5.7,MW,,,,,,,2110284,POINT (-0.731 43.094)
08/13/1967,22:15:11,-4.41,152.439,Earthquake,20.0,,,6.3,MW,,,,,,,107855,POINT (152.439 -4.41)
08/15/1967,09:21:03,31.079,93.639,Earthquake,20.0,,,5.7,MW,,,,,,,73200,POINT (93.639 31.079)
08/16/1967,19:19:04,0.873,98.876,Earthquake,75.1,,,5.7,MW,,,,,,,274289,POINT (98.876 0.873)
08/18/1967,03:35:42,27.693,127.685,Earthquake,110.0,,,5.6,MW,,,,,,,9563,POINT (127.685 27.693)
08/19/1967,15:28:07,10.295,125.881,Earthquake,35.0,,,6.0,MW,,,,,,,2463965,POINT (125.881 10.295)
08/19/1967,15:41:54,-12.481,166.652,Earthquake,85.0,,,5.7,MW,,,,,,,210,POINT (166.652 -12.481)
08/20/1967,15:03:36,-25.265,-69.044,Earthquake,103.2,,,5.8,MW,,,,,,,56,POINT (-69.044 -25.265)
08/21/1967,07:33:03,3.697,95.669,Earthquake,39.1,,,6.6,MW,,,,,,,35000,POINT (95.669 3.697)
08/22/1967,13:02:05,-60.761,-24.301,Earthquake,10.0,,,6.6,MW,,,,,,,0,POINT (-24.301 -60.761)
08/22/1967,13:17:02,-60.898,-23.378,Earthquake,10.0,,,5.7,MW,,,,,,,0,POINT (-23.378 -60.898)
08/24/1967,03:21:19,43.565,147.578,Earthquake,65.9,,,5.6,MW,,,,,,,3800,POINT (147.578 43.565)
08/24/1967,10:32:55,-14.94,166.902,Earthquake,25.0,,,5.8,MW,,,,,,,13732,POINT (166.902 -14.94)
08/26/1967,00:36:42,12.173,140.765,Earthquake,20.0,,,6.2,MW,,,,,,,0,POINT (140.765 12.173)
08/26/1967,02:07:10,12.273,140.896,Earthquake,20.0,,,5.6,MW,,,,,,,0,POINT (140.896 12.273)
08/30/1967,04:22:04,31.633,100.262,Earthquake,10.0,,,6.4,MW,,,,,,,120384,POINT (100.262 31.633)
08/30/1967,11:08:49,31.587,100.255,Earthquake,10.0,,,5.8,MW,,,,,,,110884,POINT (100.255 31.587)
08/30/1967,13:33:28,45.444,151.353,Earthquake,35.0,,,6.0,MW,,,,,,,0,POINT (151.353 45.444)
09/01/1967,03:31:11,-5.615,147.201,Earthquake,185.0,,,5.7,MW,,,,,,,8367,POINT (147.201 -5.615)
09/03/1967,21:07:29,-10.656,-79.674,Earthquake,15.0,,,7.0,MW,,,,,,,0,POINT (-79.674 -10.656)
09/04/1967,03:52:00,-31.278,-179.422,Earthquake,236.1,,,6.5,MW,,,,,,,0,POINT (-179.422 -31.278)
09/06/1967,07:30:12,14.596,93.48,Earthquake,32.9,,,5.7,MW,,,,,,,0,POINT (93.48 14.596)
09/07/1967,07:12:37,2.626,124.226,Earthquake,275.0,,,5.9,MW,,,,,,,0,POINT (124.226 2.626)
09/08/1967,22:37:39,12.27,140.953,Earthquake,15.0,,,6.1,MW,,,,,,,0,POINT (140.953 12.27)
09/09/1967,10:06:45,-27.623,-63.23,Earthquake,580.4,,,6.7,MW,,,,,,,85410,POINT (-63.23 -27.623)
09/09/1967,16:52:02,-54.55,-136.196,Earthquake,10.0,,,6.3,MW,,,,,,,0,POINT (-136.196 -54.55)
09/13/1967,18:41:16,52.741,172.489,Earthquake,25.0,,,5.6,MW,,,,,,,0,POINT (172.489 52.741)
09/15/1967,00:28:39,35.607,140.738,Earthquake,45.0,,,5.8,MW,,,,,,,37652519,POINT (140.738 35.607)
09/15/1967,10:32:44,27.338,91.91,Earthquake,13.7,,,5.8,MW,,,,,,,43495,POINT (91.91 27.338)
09/16/1967,08:31:58,51.721,-176.222,Earthquake,55.0,,,5.6,MW,,,,,,,171,POINT (-176.222 51.721)
09/18/1967,15:33:07,-5.985,146.6,Earthquake,35.0,,,5.8,MW,,,,,,,266427,POINT (146.6 -5.985)
09/19/1967,10:56:10,43.065,145.297,Earthquake,80.0,,,6.1,MW,,,,,,,287945,POINT (145.297 43.065)
09/19/1967,12:45:33,-57.799,-23.802,Earthquake,10.0,,,6.3,MW,,,,,,,0,POINT (-23.802 -57.799)
09/20/1967,09:39:16,-49.736,164.009,Earthquake,20.0,,,7.0,MW,,,,,,,0,POINT (164.009 -49.736)
09/20/1967,10:30:54,-49.588,163.812,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (163.812 -49.588)
09/20/1967,10:37:18,-20.729,169.932,Earthquake,100.0,,,6.2,MW,,,,,,,0,POINT (169.932 -20.729)
09/22/1967,10:18:00,44.626,149.487,Earthquake,40.6,,,6.2,MW,,,,,,,0,POINT (149.487 44.626)
09/26/1967,11:11:25,-33.463,-70.532,Earthquake,83.1,,,5.9,MW,,,,,,,14225287,POINT (-70.532 -33.463)
09/26/1967,16:11:24,-30.086,-71.446,Earthquake,50.0,,,6.2,MW,,,,,,,1316136,POINT (-71.446 -30.086)
09/28/1967,04:56:54,-6.52,153.465,Earthquake,15.0,,,6.2,MW,,,,,,,0,POINT (153.465 -6.52)
09/28/1967,15:44:56,59.335,-147.157,Earthquake,20.0,,,5.9,MW,,,,,,,0,POINT (-147.157 59.335)
09/30/1967,07:57:22,28.984,129.95,Earthquake,30.0,,,5.7,MW,,,,,,,56694,POINT (129.95 28.984)
10/03/1967,18:16:07,10.878,-85.964,Earthquake,30.0,,,6.2,MW,,,,,,,309938,POINT (-85.964 10.878)
10/04/1967,17:21:19,-5.631,153.959,Earthquake,25.0,,,6.8,MW,,,,,,,107156,POINT (153.959 -5.631)
10/07/1967,08:28:02,49.107,156.309,Earthquake,32.4,,,5.6,MW,,,,,,,0,POINT (156.309 49.107)
10/08/1967,16:59:36,-9.445,148.843,Earthquake,20.0,,,5.7,MW,,,,,,,15511,POINT (148.843 -9.445)
10/08/1967,18:08:15,-5.623,154.057,Earthquake,35.0,,,5.9,MW,,,,,,,107156,POINT (154.057 -5.623)
10/09/1967,17:21:49,-21.182,-179.186,Earthquake,636.8,,,7.2,MW,,,,,,,0,POINT (-179.186 -21.182)
10/11/1967,15:52:15,30.449,142.687,Earthquake,10.0,,,5.6,MW,,,,,,,0,POINT (142.687 30.449)
10/12/1967,06:35:08,-21.025,-179.146,Earthquake,642.9,,,5.6,MW,,,,,,,0,POINT (-179.146 -21.025)
10/12/1967,12:53:46,52.13,152.592,Earthquake,461.8,,,5.8,MW,,,,,,,0,POINT (152.592 52.13)
10/12/1967,18:31:43,-7.131,129.828,Earthquake,88.2,,,6.0,MW,,,,,,,0,POINT (129.828 -7.131)
10/15/1967,08:00:52,11.925,-85.872,Earthquake,160.4,,,7.1,MW,,,,,,,7903170,POINT (-85.872 11.925)
10/16/1967,16:58:03,1.715,127.493,Earthquake,125.0,,,5.7,MW,,,,,,,34100,POINT (127.493 1.715)
10/17/1967,21:05:24,17.241,121.886,Earthquake,35.0,,,5.7,MW,,,,,,,6872522,POINT (121.886 17.241)
10/18/1967,01:11:44,79.765,2.851,Earthquake,15.0,,,6.0,MW,,,,,,,0,POINT (2.851 79.765)
10/18/1967,22:06:26,-33.799,-179.34,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (-179.34 -33.799)
10/25/1967,00:59:25,24.401,122.218,Earthquake,71.1,,,6.8,MW,,,,,,,6999565,POINT (122.218 24.401)
10/26/1967,00:22:24,24.416,122.275,Earthquake,75.0,,,5.7,MW,,,,,,,5586331,POINT (122.275 24.416)
11/01/1967,18:56:55,-4.624,135.649,Earthquake,15.0,,,5.7,MW,,,,,,,14522,POINT (135.649 -4.624)
11/04/1967,10:17:14,-17.727,-178.856,Earthquake,550.0,,,5.6,MW,,,,,,,0,POINT (-178.856 -17.727)
11/04/1967,13:26:47,37.317,141.846,Earthquake,35.0,,,6.0,MW,,,,,,,447310,POINT (141.846 37.317)
11/04/1967,14:30:39,43.523,144.316,Earthquake,30.0,,,6.7,MW,,,,,,,559915,POINT (144.316 43.523)
11/04/1967,14:46:03,43.502,144.261,Earthquake,30.0,,,5.6,MW,,,,,,,589620,POINT (144.261 43.502)
11/04/1967,16:26:49,-2.704,-77.631,Earthquake,93.7,,,6.1,MW,,,,,,,22430,POINT (-77.631 -2.704)
11/07/1967,03:49:20,-15.043,-172.636,Earthquake,46.7,,,5.6,MW,,,,,,,0,POINT (-172.636 -15.043)
11/08/1967,03:10:54,16.853,-85.789,Earthquake,20.0,,,5.6,MW,,,,,,,5000,POINT (-85.789 16.853)
11/08/1967,06:07:22,-5.233,133.932,Earthquake,30.0,,,5.6,MW,,,,,,,0,POINT (133.932 -5.233)
11/08/1967,17:09:29,51.094,178.524,Earthquake,30.0,,,5.8,MW,,,,,,,0,POINT (178.524 51.094)
11/09/1967,02:18:48,-7.163,123.752,Earthquake,584.2,,,6.2,MW,,,,,,,0,POINT (123.752 -7.163)
11/11/1967,12:14:57,-6.157,71.342,Earthquake,22.4,,,5.9,MW,,,,,,,3500,POINT (71.342 -6.157)
11/12/1967,10:36:51,-17.279,-171.847,Earthquake,15.0,,,6.4,MW,,,,,,,0,POINT (-171.847 -17.279)
11/14/1967,05:28:39,-5.46,147.112,Earthquake,210.0,,,5.9,MW,,,,,,,0,POINT (147.112 -5.46)
11/15/1967,21:31:56,-28.865,-71.369,Earthquake,34.8,,,6.3,MW,,,,,,,72763,POINT (-71.369 -28.865)
11/17/1967,04:58:57,28.381,-43.765,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (-43.765 28.381)
11/19/1967,12:07:00,36.44,141.272,Earthquake,35.0,,,5.8,MW,,,,,,,2094580,POINT (141.272 36.44)
11/19/1967,17:29:20,-22.642,171.04,Earthquake,20.0,,,6.4,MW,,,,,,,0,POINT (171.04 -22.642)
11/21/1967,17:02:25,72.763,8.011,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (8.011 72.763)
11/22/1967,15:19:26,-22.687,170.92,Earthquake,20.0,,,5.9,MW,,,,,,,0,POINT (170.92 -22.687)
11/23/1967,08:35:54,14.432,52.099,Earthquake,11.9,,,6.5,MW,,,,,,,0,POINT (52.099 14.432)
11/23/1967,13:42:04,80.161,-0.794,Earthquake,15.0,,,6.5,MW,,,,,,,0,POINT (-0.794 80.161)
11/26/1967,00:08:12,28.583,130.138,Earthquake,35.0,,,5.7,MW,,,,,,,66702,POINT (130.138 28.583)
11/26/1967,02:54:05,-8.046,112.981,Earthquake,145.0,,,5.7,MW,,,,,,,4933873,POINT (112.981 -8.046)
11/27/1967,05:13:14,-31.128,-71.396,Earthquake,60.5,,,5.6,MW,,,,,,,17567905,POINT (-71.396 -31.128)
11/28/1967,02:36:56,32.165,130.844,Earthquake,130.1,,,5.6,MW,,,,,,,5075332,POINT (130.844 32.165)
11/30/1967,07:23:52,41.386,20.532,Earthquake,20.0,,,6.7,MW,,,,,,,6609707,POINT (20.532 41.386)
12/01/1967,13:57:04,49.439,154.435,Earthquake,143.0,,,6.3,MW,,,,,,,0,POINT (154.435 49.439)
12/07/1967,09:49:37,-14.591,167.312,Earthquake,140.0,,,5.6,MW,,,,,,,1376,POINT (167.312 -14.591)
12/09/1967,10:50:45,-10.862,164.226,Earthquake,10.0,,,5.8,MW,,,,,,,0,POINT (164.226 -10.862)
12/10/1967,12:06:55,40.478,-124.656,Earthquake,20.0,,,5.6,MW,,,,,,,79010,POINT (-124.656 40.478)
12/10/1967,22:51:23,17.412,73.885,Earthquake,15.0,,,6.6,MW,,,,,,,1938544,POINT (73.885 17.412)
12/13/1967,10:38:26,47.594,152.727,Earthquake,140.0,,,5.8,MW,,,,,,,0,POINT (152.727 47.594)
12/13/1967,19:07:14,-19.164,168.656,Earthquake,40.0,,,5.7,MW,,,,,,,1030,POINT (168.656 -19.164)
12/16/1967,20:54:03,51.22,157.619,Earthquake,50.0,,,6.0,MW,,,,,,,2183,POINT (157.619 51.22)
12/18/1967,14:04:22,12.062,143.799,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (143.799 12.062)
12/21/1967,02:25:26,-21.865,-69.939,Earthquake,45.0,,,7.3,MW,,,,,,,30857,POINT (-69.939 -21.865)
12/23/1967,13:23:15,-5.206,151.831,Earthquake,45.0,,,5.9,MW,,,,,,,72676,POINT (151.831 -5.206)
12/24/1967,20:03:12,17.351,-61.232,Earthquake,15.0,,,6.4,MW,,,,,,,103138,POINT (-61.232 17.351)
12/24/1967,21:32:33,17.543,-61.31,Earthquake,15.0,,,6.2,MW,,,,,,,103138,POINT (-61.31 17.543)
12/25/1967,01:23:32,-5.208,153.742,Earthquake,35.0,,,7.2,MW,,,,,,,0,POINT (153.742 -5.208)
12/25/1967,10:41:32,-21.58,-70.299,Earthquake,46.4,,,6.3,MW,,,,,,,26696,POINT (-70.299 -21.58)
12/27/1967,09:17:54,-21.362,-68.311,Earthquake,114.7,,,6.7,MW,,,,,,,11053,POINT (-68.311 -21.362)
12/27/1967,16:22:47,-22.548,-174.673,Earthquake,15.0,,,6.5,MW,,,,,,,0,POINT (-174.673 -22.548)
12/31/1967,15:05:33,-7.103,154.844,Earthquake,10.0,,,5.7,MW,,,,,,,0,POINT (154.844 -7.103)
01/02/1968,00:21:12,-5.175,153.421,Earthquake,60.0,,,5.9,MW,,,,,,,0,POINT (153.421 -5.175)
01/04/1968,00:57:44,52.226,-171.468,Earthquake,26.0,,,6.1,MW,,,,,,,0,POINT (-171.468 52.226)
01/04/1968,10:27:39,-9.779,148.835,Earthquake,15.0,,,5.8,MW,,,,,,,0,POINT (148.835 -9.779)
01/06/1968,23:27:23,-27.845,-70.873,Earthquake,30.0,,,6.4,MW,,,,,,,519903,POINT (-70.873 -27.845)
01/07/1968,09:56:41,-5.042,153.961,Earthquake,116.6,,,5.7,MW,,,,,,,105467,POINT (153.961 -5.042)
01/07/1968,11:12:31,33.623,141.938,Earthquake,15.0,,,6.0,MW,,,,,,,0,POINT (141.938 33.623)
01/13/1968,07:03:45,23.965,122.161,Earthquake,35.0,,,6.1,MW,,,,,,,681502,POINT (122.161 23.965)
01/13/1968,16:07:04,-24.28,-67.006,Earthquake,179.2,,,5.7,MW,,,,,,,7479,POINT (-67.006 -24.28)
01/14/1968,12:25:11,-7.552,127.871,Earthquake,116.0,,,6.0,MW,,,,,,,0,POINT (127.871 -7.552)
01/14/1968,12:40:46,52.619,-171.445,Earthquake,10.0,,,5.6,MW,,,,,,,0,POINT (-171.445 52.619)
01/14/1968,17:43:08,52.53,-171.418,Earthquake,10.0,,,6.2,MW,,,,,,,0,POINT (-171.418 52.53)
01/15/1968,02:01:06,37.702,13.033,Earthquake,10.0,,,6.4,MW,,,,,,,7089126,POINT (13.033 37.702)
01/19/1968,06:04:39,-9.213,158.542,Earthquake,27.5,,,6.7,MW,,,,,,,0,POINT (158.542 -9.213)
01/19/1968,14:39:39,-42.559,-75.278,Earthquake,17.5,,,5.7,MW,,,,,,,654,POINT (-75.278 -42.559)
01/20/1968,16:41:30,-16.097,178.131,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (178.131 -16.097)
01/20/1968,21:21:33,-30.116,-179.547,Earthquake,356.6,,,6.1,MW,,,,,,,0,POINT (-179.547 -30.116)
01/21/1968,16:42:30,-1.352,-14.249,Earthquake,21.2,,,6.5,MW,,,,,,,0,POINT (-14.249 -1.352)
01/26/1968,04:45:44,-8.875,120.265,Earthquake,30.6,,,6.8,MW,,,,,,,386166,POINT (120.265 -8.875)
01/29/1968,05:00:10,36.448,70.451,Earthquake,212.0,,,5.6,MW,,,,,,,1046600,POINT (70.451 36.448)
01/29/1968,10:19:07,43.566,146.741,Earthquake,36.9,,,7.4,MW,,,,,,,35946,POINT (146.741 43.566)
01/29/1968,16:42:51,43.343,147.259,Earthquake,33.0,,,6.1,MW,,,,,,,3800,POINT (147.259 43.343)
01/30/1968,01:48:28,43.246,147.701,Earthquake,15.0,,,5.9,MW,,,,,,,2285,POINT (147.701 43.246)
01/30/1968,03:44:25,-6.066,113.373,Earthquake,596.0,,,6.3,MW,,,,,,,0,POINT (113.373 -6.066)
02/01/1968,12:47:25,43.203,146.986,Earthquake,36.0,,,5.6,MW,,,,,,,3800,POINT (146.986 43.203)
02/03/1968,03:26:17,46.606,152.761,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (152.761 46.606)
02/03/1968,05:36:18,16.578,-99.533,Earthquake,25.0,,,5.8,MW,,,,,,,745592,POINT (-99.533 16.578)
02/04/1968,11:00:50,43.05,147.283,Earthquake,23.5,,,6.6,MW,,,,,,,3800,POINT (147.283 43.05)
02/06/1968,04:37:19,-0.135,124.145,Earthquake,100.0,,,5.6,MW,,,,,,,127202,POINT (124.145 -0.135)
02/06/1968,11:19:27,-28.59,-70.999,Earthquake,45.0,,,5.6,MW,,,,,,,72271,POINT (-70.999 -28.59)
02/10/1968,10:00:04,46.026,152.189,Earthquake,60.0,,,5.6,MW,,,,,,,0,POINT (152.189 46.026)
02/12/1968,05:44:45,-5.42,153.368,Earthquake,30.0,,,7.3,MW,,,,,,,0,POINT (153.368 -5.42)
02/13/1968,02:12:35,-5.48,131.26,Earthquake,85.0,,,5.7,MW,,,,,,,0,POINT (131.26 -5.48)
02/19/1968,13:55:09,-5.469,153.269,Earthquake,30.0,,,5.7,MW,,,,,,,0,POINT (153.269 -5.469)
02/19/1968,22:45:45,39.368,24.957,Earthquake,15.0,,,7.2,MW,,,,,,,8955,POINT (24.957 39.368)
02/20/1968,02:19:50,12.343,-47.01,Earthquake,10.0,,,5.8,MW,,,,,,,0,POINT (-47.01 12.343)
02/21/1968,01:44:54,32.066,130.712,Earthquake,10.0,,,6.2,MW,,,,,,,4842511,POINT (130.712 32.066)
02/21/1968,08:57:53,-4.04,128.531,Earthquake,35.0,,,5.6,MW,,,,,,,281888,POINT (128.531 -4.04)
02/24/1968,01:11:12,-32.637,-177.479,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (-177.479 -32.637)
